-9.934344031880502079e-01 -4.949703864442374091e-01 -7.273698548926788021e-03 4.782004601790568188e-03 3.625571025027696237e-04 -4.657884806338534744e-01 -9.858794395167839175e-01 -6.123036904523537771e-03 1.103355498428815196e-02 -7.176997054887945815e-03 -8.912143417347277996e-01 -8.499850810692481939e-01 -1.931720116051227620e-02 8.772189347249512714e-01 8.480317574225195720e-01 -1.267758338924263040e-02 -9.967699745452613946e-01 -2.719806956346315641e-02 -1.000000000000000000e+00 9.713766752037302776e-01 -9.870487717773384073e-01 9.913150785850206592e-01
9.923136393750788820e-01 -4.902921207541992565e-01 -2.439314266726755331e-02 4.782004601790568188e-03 3.625571025027696237e-04 -5.071477704003632958e-01 -9.893777569057444765e-01 -3.250411285226917357e-02 1.103355498428815196e-02 -7.176997054887945815e-03 -8.912386000745389225e-01 -8.739151982395411133e-01 -1.931720116051227620e-02 8.274518000860948685e-01 8.628244522119949966e-01 -8.204033447885117347e-03 -9.979011733377153304e-01 -2.719806956346315641e-02 -9.800893152990908241e-01 9.780216184427228399e-01 -9.727009268656399144e-01 9.954739038966970988e-01
-9.993909433087040384e-01 -4.941184337160096085e-01 -2.741538780997587743e-03 1.104735033547821210e-02 -5.273953637267347894e-03 -4.960528379667148435e-01 -9.911174591894587049e-01 6.506869768427780976e-02 1.380470105720088547e-02 5.337300588647231336e-03 -8.744056398174796518e-01 -8.584332775378226144e-01 -9.601702216799679057e-03 8.498063949450025412e-01 8.705275202280824409e-01 -2.618909927230228529e-02 -9.962994913442541067e-01 -2.329801762082139849e-02 -1.000000000000000000e+00 9.664626360826784612e-01 -9.757550034167435937e-01 -9.910746948898134789e-01
-9.792091225769433693e-01 -4.951288512476732517e-01 -1.067185160346806327e-02 4.734886790924042188e-03 3.625571025027696237e-04 -4.671166633745604813e-01 9.936876478082687925e-01 -1.906797538227600342e-02 2.138709292025753328e-03 -1.608599671318511337e-02 -8.785671351210325719e-01 -8.584332775378226144e-01 -1.956114571514577793e-02 8.622411490637502673e-01 9.132283163203906984e-01 -2.692853549538742897e-02 -9.728774750510464919e-01 -3.218278812911246067e-02 9.776694256505802372e-01 9.961499196077876483e-01 -9.836685730637337866e-01 9.964921325425324383e-01
-9.961769087235803344e-01 -4.902921207541992565e-01 1.633235913604069722e-02 3.004761437153113945e-05 -5.273953637267347894e-03 -5.071477704003632958e-01 -9.893777569057444765e-01 -3.250411285226917357e-02 2.364811197751892635e-03 -7.176997054887945815e-03 -8.870024107122856938e-01 -8.722229290953280589e-01 -4.147177895754694532e-04 8.498063949450025412e-01 8.628244522119949966e-01 -4.085008109280918731e-03 -9.909066575028815382e-01 -2.545894183853159021e-02 -9.800893152990908241e-01 9.664626360826784612e-01 -9.727009268656399144e-01 9.921826230901651389e-01
-9.692712985194423814e-01 -4.788769385272908519e-01 -1.067185160346806327e-02 3.385730805855580172e-02 3.625571025027696237e-04 -4.671166633745604813e-01 9.926798421176201703e-01 8.555661244628476325e-03 2.138709292025753328e-03 -1.608599671318511337e-02 -8.785671351210325719e-01 -8.452219862205911927e-01 -1.956114571514577793e-02 8.362362576465545150e-01 8.721500238493313795e-01 3.495823280997623073e-03 -9.728774750510464919e-01 -3.944869816165086363e-02 9.936137245881209168e-01 9.961499196077876483e-01 -9.836685730637337866e-01 9.982129155930352660e-01
-9.692712985194423814e-01 -4.951288512476732517e-01 -1.067185160346806327e-02 5.347464840176696654e-02 1.785082305692964333e-02 -4.671166633745604813e-01 9.926798421176201703e-01 -2.562601405338127414e-02 1.602595917735238906e-02 -8.729525564766471568e-03 -8.677642161581329283e-01 -8.429889465826311268e-01 -1.956114571514577793e-02 8.461893168990144432e-01 9.170189034246334359e-01 -8.870116609155820342e-03 -9.909066575028815382e-01 -1.299786517766610139e-02 9.866763310635247031e-01 9.817921877495425775e-01 -9.836685730637337866e-01 9.921826230901651389e-01
-9.895283935146914622e-01 -4.951288512476732517e-01 1.633235913604069722e-02 -2.105555230225519825e-02 -5.273953637267347894e-03 -4.671166633745604813e-01 -9.815490936631191543e-01 8.555661244628476325e-03 3.887602387179600605e-02 2.440773950084684785e-03 -8.836014163090984974e-01 -8.775084012732429217e-01 -1.341021233661454648e-02 8.248979481732852115e-01 8.649221262173578673e-01 -4.085008109280918731e-03 -9.962994913442541067e-01 -1.090688311041665415e-02 9.871963670313377293e-01 9.891663123615779263e-01 -9.836685730637337866e-01 9.982129155930352660e-01
9.897715407268903309e-01 -4.902921207541992565e-01 2.796096546507920166e-03 6.874190729908025155e-02 1.785082305692964333e-02 -4.615394966899990514e-01 -9.858794395167839175e-01 -1.183886777481935049e-02 3.746453851139142088e-03 -7.176997054887945815e-03 -8.776838872876814301e-01 -8.584332775378226144e-01 -1.575080713975585134e-02 8.461893168990144432e-01 8.633153228440706428e-01 -3.333933796850763187e-03 -9.909066575028815382e-01 -1.299786517766610139e-02 -9.931024374412709133e-01 9.817921877495425775e-01 -9.727009268656399144e-01 9.921826230901651389e-01
-9.993909433087040384e-01 -4.846183318915804339e-01 1.610825540332405659e-02 3.004761437153113945e-05 -5.273953637267347894e-03 -4.671166633745604813e-01 -9.924350751201500564e-01 5.982428121223115625e-02 2.746297474264247640e-02 2.440773950084684785e-03 -8.745139600111604405e-01 -8.722229290953280589e-01 -1.341021233661454648e-02 8.439957869431220505e-01 8.568277887839292895e-01 -2.131979367792680158e-02 -9.967699745452613946e-01 -1.126262043010228808e-02 -1.000000000000000000e+00 9.891663123615779263e-01 -9.780773195358577476e-01 -9.900643117274707805e-01
9.923136393750788820e-01 -4.949703864442374091e-01 -2.741538780997587743e-03 6.874190729908025155e-02 5.729450023632454148e-03 -4.564640329737434943e-01 -9.786416824480220766e-01 -1.206741126721033730e-02 2.364811197751892635e-03 1.538851447357547642e-03 -8.776838872876814301e-01 -8.716311410849532093e-01 -4.660517171998446173e-03 8.713975774717843681e-01 8.603056501410115686e-01 -8.417924333495974132e-03 -9.967699745452613946e-01 -2.545894183853159021e-02 9.849845798119349904e-01 9.948238881758002528e-01 -9.836685730637337866e-01 -9.947633798633590541e-01
-9.650420933105573473e-01 -4.925209548812956584e-01 -2.439314266726755331e-02 5.180275307647641547e-02 2.479401646185230845e-02 -4.786131105254881613e-01 9.883120602427686308e-01 -3.250411285226917357e-02 1.602595917735238906e-02 -7.176997054887945815e-03 -8.824553355947537536e-01 -8.584332775378226144e-01 7.704648375366218715e-04 8.713975774717843681e-01 8.628244522119949966e-01 -2.729574915004884250e-02 -9.909066575028815382e-01 -4.673677056943992270e-03 -1.000000000000000000e+00 9.891663123615779263e-01 -9.727009268656399144e-01 9.982129155930352660e-01
-9.896083938416807557e-01 -4.999869902576623559e-01 -3.254924348208820817e-02 5.347464840176696654e-02 -1.773504679859927435e-03 -5.000000000000000000e-01 -9.893777569057444765e-01 -2.562601405338127414e-02 1.602595917735238906e-02 5.337300588647231336e-03 -8.677642161581329283e-01 -8.584332775378226144e-01 -1.575080713975585134e-02 8.269420280387014266e-01 8.705275202280824409e-01 -2.618909927230228529e-02 9.993832208077741974e-01 -2.329801762082139849e-02 9.883030363781069028e-01 9.829468026919365720e-01 -9.586200925620155244e-01 9.921826230901651389e-01
9.994154423760654993e-01 -4.941184337160096085e-01 -7.273698548926788021e-03 4.782004601790568188e-03 3.625571025027696237e-04 -4.615394966899990514e-01 -9.858794395167839175e-01 -6.123036904523537771e-03 1.103355498428815196e-02 -1.496517528377372397e-02 -9.069263925524631009e-01 -8.512816673753308416e-01 -1.931720116051227620e-02 8.751678216205855954e-01 8.419250554375237172e-01 -8.204033447885117347e-03 -9.967699745452613946e-01 -2.545894183853159021e-02 -1.000000000000000000e+00 9.780216184427228399e-01 -9.870487717773384073e-01 9.954739038966970988e-01
9.923136393750788820e-01 -5.043912316186403011e-01 -2.693423991317323019e-02 -1.802356749025157967e-02 3.625571025027696237e-04 -5.071477704003632958e-01 -9.917994862326446892e-01 -6.123036904523537771e-03 4.644023020416110370e-03 -3.564771639553510063e-02 -8.711831992618287446e-01 -8.540986951807657546e-01 -2.063946289934892597e-02 8.622411490637502673e-01 8.419250554375237172e-01 -8.204033447885117347e-03 -9.967699745452613946e-01 -2.719806956346315641e-02 -1.000000000000000000e+00 9.940986958437203480e-01 -9.827077870278581040e-01 9.837841784768928122e-01
