-9.504018999694100467e-01 -2.316847989329482438e-01 5.135147879268568971e-01 6.715102250907860615e-01 -2.036650760247971093e-02 -1.987282789899047497e-01 -4.820204731790784791e-01 -9.708249020950461272e-01 3.019996324497655760e-01 5.491329899386596658e-01 7.020093097067188204e-01 -3.762067550028567187e-01 -7.318259004095848397e-01 -7.416112713871644280e-01 -3.971362436867214019e-01 7.581558731631787840e-01 -9.315889614419285980e-01 5.135725442723648726e-01
-9.972218246966818578e-01 -2.165188974930069010e-01 5.135147879268568971e-01 6.683724536663171456e-01 -5.956594770373024872e-03 -6.281385510958162888e-01 -4.603364824395438371e-01 -9.842951623557625318e-01 3.076596839806349237e-01 5.639243887173754910e-01 7.063289820161318122e-01 -3.634425920727453185e-01 -6.940296246567717597e-01 -7.416112713871644280e-01 -4.245053083794061433e-01 2.635550538518751651e-01 -9.241199027102614538e-01 4.647967004986535144e-01
-9.714305731142975908e-01 -1.880411621983335557e-01 5.399259511807801282e-01 6.867093465940414809e-01 -5.956594770373024872e-03 -2.012968504665946234e-01 -4.875841554663034039e-01 -9.758310102985893186e-01 3.037610775564005827e-01 5.664392956692165804e-01 7.283707155037979497e-01 -3.662759455212414306e-01 -7.333842628593393309e-01 -6.958699048083117900e-01 -3.857200460874770087e-01 2.946710340736493627e-01 -9.359689930564986104e-01 5.133043313709140243e-01
-9.927131305990701815e-01 -2.316847989329482438e-01 5.135147879268568971e-01 6.540503344003454345e-01 -1.577378212940128144e-03 -2.127651480493187863e-01 -4.830971673018156221e-01 -9.842951623557625318e-01 2.865330826303613687e-01 5.491329899386596658e-01 7.219158885033072348e-01 -3.527615781601989298e-01 -7.068666056625169114e-01 -6.958699048083117900e-01 -3.938656256220278706e-01 7.161848747970234186e-01 -9.510641723780494106e-01 5.133043313709140243e-01
-9.698126004642539932e-01 -2.306142275205808057e-01 5.254749679710883914e-01 6.606302529715795124e-01 1.075777292183666134e-03 -2.046728376810142969e-01 -4.572842311926524905e-01 -9.977954735373820716e-01 2.966352498130218063e-01 5.511844447298797078e-01 6.965197931697710843e-01 -3.553939058907568116e-01 -7.002691277234109890e-01 -7.166414789048655143e-01 -4.339901217864849947e-01 7.685957082219738723e-01 -9.293555193311906493e-01 5.193064136290428401e-01
-9.568614707077267578e-01 -2.312926040272357264e-01 4.831728481345294313e-01 6.544327803200351568e-01 -1.900561886881080298e-02 -2.028246141640995814e-01 -4.975035575321137271e-01 -9.729911377074145218e-01 2.933339449955651990e-01 4.928972371560280674e-01 7.219158885033072348e-01 -3.355937317298375300e-01 -7.097477370724755152e-01 -7.079409154247838787e-01 -4.355595528852347353e-01 7.035508786508188894e-01 -9.557331238193380596e-01 5.046781560118729359e-01
-9.581542597283213558e-01 -2.137199418743511714e-01 5.135147879268568971e-01 6.606302529715795124e-01 -6.219617099521901338e-03 -6.281385510958162888e-01 -4.633567493598040876e-01 -9.977954735373820716e-01 3.076596839806349237e-01 5.511844447298797078e-01 6.965197931697710843e-01 -3.423597710864634269e-01 -7.193133892551832886e-01 -7.416112713871644280e-01 -4.245053083794061433e-01 7.396376157697077680e-01 -9.295323888800302026e-01 4.570353492186947086e-01
-9.875112954182286851e-01 -2.316847989329482438e-01 5.135147879268568971e-01 6.854004533092901141e-01 -4.876296933293500224e-03 -2.183679648177714316e-01 -4.611968109328347110e-01 -9.880625713600872384e-01 3.128435890974872180e-01 5.491329899386596658e-01 7.219158885033072348e-01 -3.527615781601989298e-01 -7.298428174704144622e-01 -7.432105416280673227e-01 -4.380161424863194819e-01 7.581558731631787840e-01 -9.510641723780494106e-01 4.742276714100048807e-01
-9.765236920428673750e-01 -2.103572813421941134e-01 4.831728481345294313e-01 6.921055372115887394e-01 -5.956594770373024872e-03 -2.028246141640995814e-01 -4.611968109328347110e-01 -9.729911377074145218e-01 3.012978264599721623e-01 5.664392956692165804e-01 7.283707155037979497e-01 -3.437378821253908034e-01 -7.222389066471150976e-01 -7.079409154247838787e-01 -4.391656681346862712e-01 7.035508786508188894e-01 -9.248279242129294753e-01 5.133043313709140243e-01
-9.808734794954069303e-01 -2.165188974930069010e-01 5.114117283748469411e-01 6.683724536663171456e-01 -1.343270758057557579e-02 -2.423315700634528502e-01 -4.725218789821401533e-01 -9.842951623557625318e-01 2.954802813641574932e-01 5.467546166972738764e-01 7.115906503084277190e-01 -3.730920773878370067e-01 -6.940296246567717597e-01 -7.017715720670947288e-01 -4.245053083794061433e-01 2.521993450899224776e-01 -9.083007200891554112e-01 4.647967004986535144e-01
-9.848844234200819781e-01 -2.262296970103040428e-01 5.135147879268568971e-01 6.854004533092901141e-01 1.075777292183666134e-03 -2.183679648177714316e-01 -4.611968109328347110e-01 -9.857079247377625864e-01 3.029843784497192605e-01 5.491329899386596658e-01 7.106857509728228273e-01 -3.414418038976905212e-01 -7.193133892551832886e-01 -7.432105416280673227e-01 -4.271479495821337569e-01 2.546296244678865062e-01 -9.510641723780494106e-01 5.184119122674504254e-01
-9.581542597283213558e-01 -2.052911452600854059e-01 4.949663936717279000e-01 6.544327803200351568e-01 -2.457232573427581279e-02 -2.028246141640995814e-01 -4.634873021172686292e-01 -9.846804376722979590e-01 2.847985223429243540e-01 5.493187971626571908e-01 7.340511812936592051e-01 -3.437378821253908034e-01 -7.162387966617218549e-01 -7.038345878080045637e-01 -4.396951693317077137e-01 2.516190365955077723e-01 -9.409579158701277812e-01 5.064412647236928855e-01
-9.886040951734418325e-01 -2.316847989329482438e-01 5.135147879268568971e-01 6.544327803200351568e-01 -4.876296933293500224e-03 -2.028246141640995814e-01 -4.975035575321137271e-01 -9.842951623557625318e-01 3.082569317208916360e-01 5.491329899386596658e-01 7.420815363114330321e-01 -3.437378821253908034e-01 -7.211779061326007989e-01 -7.432105416280673227e-01 -4.421677888665911382e-01 7.444393880064916758e-01 -9.510641723780494106e-01 5.046781560118729359e-01
-9.714305731142975908e-01 -2.103572813421941134e-01 5.358388457841631869e-01 6.921055372115887394e-01 -5.956594770373024872e-03 -2.012968504665946234e-01 -4.611968109328347110e-01 -9.857836066314963341e-01 3.012978264599721623e-01 5.644326160038088958e-01 7.283707155037979497e-01 -3.340646116359227147e-01 -7.333842628593393309e-01 -6.789810873866470864e-01 -4.002889648456572358e-01 2.946710340736493627e-01 -9.248279242129294753e-01 5.133043313709140243e-01
-9.149117382075678817e-01 -2.686522895224269236e-01 4.741624280955001325e-01 6.536893111342885199e-01 1.739099078132788634e-02 -6.147539303573833491e-01 -4.679099375693116514e-01 -9.853704249006409732e-01 3.093820338486621413e-01 5.544633140109138658e-01 7.125918088615135204e-01 -3.510378235686435477e-01 -6.945391460478049783e-01 -6.816277135235229157e-01 -4.245053083794061433e-01 2.494231226347454200e-01 -9.417382507487718213e-01 4.667590647328210274e-01
-9.581542597283213558e-01 -1.880411621983335557e-01 5.135147879268568971e-01 6.606302529715795124e-01 -2.036650760247971093e-02 -2.240841442042975640e-01 -5.373828931312035762e-01 -9.977954735373820716e-01 2.894906245369153197e-01 5.140098946147175774e-01 6.965197931697710843e-01 -3.712909821035583757e-01 -7.193133892551832886e-01 -7.322176384009034811e-01 -4.120626681104477829e-01 2.482444965641290580e-01 -9.175925145838056407e-01 5.184119122674504254e-01
-9.670099093266648627e-01 -1.974276243614149218e-01 5.135147879268568971e-01 6.606302529715795124e-01 -2.036650760247971093e-02 -2.240841442042975640e-01 -4.725218789821401533e-01 -9.846804376722979590e-01 2.847985223429243540e-01 5.511844447298797078e-01 7.340511812936592051e-01 -3.437378821253908034e-01 -7.243398114190222614e-01 -7.079409154247838787e-01 -4.120626681104477829e-01 7.626344324636602501e-01 -9.513850994827195429e-01 5.064412647236928855e-01
-9.669742191673522669e-01 -2.312926040272357264e-01 5.135147879268568971e-01 6.544327803200351568e-01 -1.900561886881080298e-02 -2.147665539552691127e-01 -5.373828931312035762e-01 -9.820933068968866753e-01 2.933339449955651990e-01 5.280697607994309095e-01 7.221167551624696479e-01 -3.437378821253908034e-01 -7.097477370724755152e-01 -7.322176384009034811e-01 -4.396951693317077137e-01 2.482444965641290580e-01 -9.557331238193380596e-01 5.046781560118729359e-01
-9.838728788854809171e-01 -2.051519734775071324e-01 5.114117283748469411e-01 6.780082379808534121e-01 -7.780058048215798827e-03 -1.993266207273604040e-01 -4.652974859263704355e-01 -9.842951623557625318e-01 2.954802813641574932e-01 5.503779181854597802e-01 7.115906503084277190e-01 -3.460553153351706435e-01 -6.908840649210447049e-01 -6.909223611300855383e-01 -4.245053083794061433e-01 2.453096962396490444e-01 -9.199805677168138018e-01 5.184119122674504254e-01
-9.778938439628177548e-01 -2.316847989329482438e-01 5.135147879268568971e-01 6.544327803200351568e-01 -4.876296933293500224e-03 -6.281385510958162888e-01 -4.619319441974822915e-01 -9.835571434822125703e-01 3.029009233842225868e-01 5.491329899386596658e-01 7.359873090919133443e-01 -3.396258426818088427e-01 -7.193133892551832886e-01 -7.432105416280673227e-01 -4.245053083794061433e-01 7.671355737680980447e-01 -9.510641723780494106e-01 4.684124335480737145e-01
-9.698126004642539932e-01 -1.917043085246807888e-01 5.254749679710883914e-01 6.440191158722634590e-01 1.075777292183666134e-03 -2.093891527712916645e-01 -4.705953496574333261e-01 -9.853704249006409732e-01 2.966352498130218063e-01 5.462944596993857260e-01 7.179553107098612941e-01 -3.553939058907568116e-01 -7.002691277234109890e-01 -7.166414789048655143e-01 -4.339901217864849947e-01 2.329988398248890036e-01 -9.574331903264353683e-01 5.347103900487313322e-01
-9.714305731142975908e-01 -2.316847989329482438e-01 5.358388457841631869e-01 6.959631082819948134e-01 -5.956594770373024872e-03 -2.012968504665946234e-01 -4.611968109328347110e-01 -9.749130658213940315e-01 2.865330826303613687e-01 5.664392956692165804e-01 7.219158885033072348e-01 -3.340646116359227147e-01 -7.193133892551832886e-01 -6.958699048083117900e-01 -4.025397799868797311e-01 2.940694545982820429e-01 -9.248279242129294753e-01 5.133043313709140243e-01
-9.633103408168587345e-01 -1.880411621983335557e-01 5.254749679710883914e-01 1.697266068727192323e-01 1.075777292183666134e-03 -2.150282121117087497e-01 -4.572842311926524905e-01 -9.853704249006409732e-01 2.966352498130218063e-01 5.418245453259393773e-01 7.179553107098612941e-01 -3.588904971503454888e-01 -6.907843144044719663e-01 -7.166414789048655143e-01 -4.410324468104558360e-01 2.502773118572370059e-01 -9.510641723780494106e-01 5.391700232025524731e-01
-9.714305731142975908e-01 -2.103572813421941134e-01 5.358388457841631869e-01 6.885123919177704721e-01 -5.956594770373024872e-03 -6.281385510958162888e-01 -4.619319441974822915e-01 -9.842951623557625318e-01 3.076596839806349237e-01 5.450647894278808359e-01 7.283707155037979497e-01 -3.340646116359227147e-01 -7.333842628593393309e-01 -6.958699048083117900e-01 -3.786214702072763227e-01 7.396376157697077680e-01 -9.121763700527268925e-01 4.684124335480737145e-01
-9.765236920428673750e-01 -2.307289418760671840e-01 5.135147879268568971e-01 6.544327803200351568e-01 -2.308559756770689475e-02 -2.028246141640995814e-01 -4.820204731790784791e-01 -9.729911377074145218e-01 3.019996324497655760e-01 5.491329899386596658e-01 7.020093097067188204e-01 -3.437378821253908034e-01 -7.097477370724755152e-01 -7.079409154247838787e-01 -4.396951693317077137e-01 7.035508786508188894e-01 -9.315889614419285980e-01 5.135725442723648726e-01
-9.069053580543928739e-01 -1.853386905756546632e-01 5.435464644507628229e-01 6.745023005977279773e-01 1.343716998055155543e-02 -2.012968504665946234e-01 -4.611968109328347110e-01 -9.853704249006409732e-01 2.911176059415760964e-01 5.295395403072888918e-01 7.177562909188894835e-01 -3.712909821035583757e-01 -7.333842628593393309e-01 -7.322176384009034811e-01 -4.271479495821337569e-01 7.090318139939064679e-01 -9.248279242129294753e-01 5.098481553524130128e-01
-9.972218246966818578e-01 -2.165188974930069010e-01 5.099461178880144718e-01 6.683724536663171456e-01 -6.028583533835285557e-03 -6.221157355215853890e-01 -4.725218789821401533e-01 -9.842951623557625318e-01 2.954802813641574932e-01 5.639243887173754910e-01 7.063289820161318122e-01 -3.634425920727453185e-01 -6.926421599526667583e-01 -7.244325371495792254e-01 -4.244971620973008175e-01 2.521993450899224776e-01 -9.295323888800302026e-01 4.647967004986535144e-01
-9.808734794954069303e-01 -2.165188974930069010e-01 5.114117283748469411e-01 6.662830324530650827e-01 -1.343270758057557579e-02 -2.423315700634528502e-01 -4.611968109328347110e-01 -9.853704249006409732e-01 3.054664210747719544e-01 5.362801661776965823e-01 7.115906503084277190e-01 -3.730920773878370067e-01 -7.333842628593393309e-01 -7.090947071640537613e-01 -4.245053083794061433e-01 6.957980039817472928e-01 -9.248279242129294753e-01 5.166129031534409943e-01
-9.581542597283213558e-01 -2.340926819047680629e-01 5.235032288193046668e-01 6.606302529715795124e-01 -4.876296933293500224e-03 -2.183679648177714316e-01 -4.684215972661119887e-01 -9.841206199353907946e-01 2.966352498130218063e-01 5.491329899386596658e-01 6.965197931697710843e-01 -3.739092607916855160e-01 -7.334231382015483636e-01 -6.958699048083117900e-01 -4.408694641810597670e-01 7.626344324636602501e-01 -9.510641723780494106e-01 4.542690131828932554e-01
-9.874022692329723627e-01 -2.103572813421941134e-01 5.241174204764713629e-01 6.921055372115887394e-01 1.075777292183666134e-03 -1.969201450057930236e-01 -5.504483978966625557e-01 -9.853704249006409732e-01 3.012978264599721623e-01 5.490156913327395305e-01 7.272018035097080890e-01 -3.518615311746510210e-01 -6.908840649210447049e-01 -7.598434583072936066e-01 -4.163616273426542502e-01 2.453096962396490444e-01 -9.267087669564016972e-01 5.184119122674504254e-01
-9.836886184884845452e-01 -2.316847989329482438e-01 5.051121660657980073e-01 6.846457932895027021e-01 -8.988728582486560370e-03 -2.001597484459063381e-01 -4.611968109328347110e-01 -9.853704249006409732e-01 2.911176059415760964e-01 5.381501459592494818e-01 7.294153140900292431e-01 -3.712909821035583757e-01 -7.193133892551832886e-01 -7.432105416280673227e-01 -4.271479495821337569e-01 6.957980039817472928e-01 -9.510641723780494106e-01 4.684124335480737145e-01
-9.633103408168587345e-01 -1.880411621983335557e-01 5.254749679710883914e-01 1.755727318514870294e-01 1.075777292183666134e-03 -2.193103660955741940e-01 -4.572842311926524905e-01 -9.819372486848471082e-01 3.029843784497192605e-01 5.331427143332776453e-01 7.179553107098612941e-01 -3.588904971503454888e-01 -6.915805874247110685e-01 -7.146596598022924018e-01 -4.403288628474666400e-01 2.502773118572370059e-01 -9.510641723780494106e-01 5.395388769022535502e-01
-9.808734794954069303e-01 -2.165188974930069010e-01 5.114117283748469411e-01 6.683724536663171456e-01 -1.740335287051020252e-02 -6.281385510958162888e-01 -4.605198779806107812e-01 -9.842951623557625318e-01 3.076596839806349237e-01 5.450647894278808359e-01 7.063289820161318122e-01 -3.730920773878370067e-01 -7.117322935108345572e-01 -7.303615625365115216e-01 -4.263990074198105162e-01 2.521993450899224776e-01 -9.295323888800302026e-01 4.684124335480737145e-01
-9.581542597283213558e-01 -1.880411621983335557e-01 5.133747579068583811e-01 6.786868261436889149e-01 1.949886582543003399e-02 -2.201754959419823798e-01 -5.065749391629780218e-01 -9.977954735373820716e-01 3.037610775564005827e-01 5.295395403072888918e-01 7.219158885033072348e-01 -3.517882195023945835e-01 -7.637536236663939881e-01 -7.322176384009034811e-01 -3.857200460874770087e-01 7.626344324636602501e-01 -9.359689930564986104e-01 4.570353492186947086e-01
-9.698126004642539932e-01 -1.768784499760187590e-01 5.135147879268568971e-01 6.440191158722634590e-01 1.075777292183666134e-03 -1.918528437401795239e-01 -5.373828931312035762e-01 -9.853704249006409732e-01 3.029843784497192605e-01 5.462944596993857260e-01 7.067762530769881035e-01 -3.553939058907568116e-01 -6.931297852668979464e-01 -7.322176384009034811e-01 -4.339901217864849947e-01 2.329988398248890036e-01 -9.175925145838056407e-01 5.146325316268787198e-01
-9.972218246966818578e-01 -2.230703643155486082e-01 5.135147879268568971e-01 6.711164271830605266e-01 -5.956594770373024872e-03 -6.281385510958162888e-01 -4.520163945625699231e-01 -9.854680133752586890e-01 3.076596839806349237e-01 5.450647894278808359e-01 7.063289820161318122e-01 -3.135203763957015166e-01 -7.117322935108345572e-01 -7.416112713871644280e-01 -4.245053083794061433e-01 7.396376157697077680e-01 -9.295323888800302026e-01 4.684124335480737145e-01
-9.586526987750624285e-01 -1.880411621983335557e-01 5.243392561872686208e-01 1.527246297809630171e-01 5.814616627890512035e-03 -1.918528437401795239e-01 -5.335858776057218478e-01 -9.820933068968866753e-01 3.029843784497192605e-01 5.140098946147175774e-01 7.162151984209192968e-01 -3.712909821035583757e-01 -6.931297852668979464e-01 -7.322176384009034811e-01 -4.129892936505812351e-01 2.482444965641290580e-01 -9.175925145838056407e-01 5.184119122674504254e-01
-9.875112954182286851e-01 -2.316847989329482438e-01 5.135147879268568971e-01 6.854004533092901141e-01 -4.876296933293500224e-03 -2.183679648177714316e-01 -4.611968109328347110e-01 -9.979099737389359737e-01 3.128435890974872180e-01 5.491329899386596658e-01 7.219158885033072348e-01 -3.603619965231694700e-01 -7.193133892551832886e-01 -7.432105416280673227e-01 -4.271479495821337569e-01 7.581558731631787840e-01 -9.510641723780494106e-01 4.684124335480737145e-01
-9.714305731142975908e-01 -1.768784499760187590e-01 5.358388457841631869e-01 6.921055372115887394e-01 1.075777292183666134e-03 -2.046728376810142969e-01 -4.432987412020157336e-01 -9.853704249006409732e-01 2.966352498130218063e-01 5.664392956692165804e-01 7.179553107098612941e-01 -3.340646116359227147e-01 -7.002691277234109890e-01 -6.958699048083117900e-01 -4.339901217864849947e-01 2.946710340736493627e-01 -9.510641723780494106e-01 5.133043313709140243e-01
-9.811736918948860131e-01 -1.974276243614149218e-01 5.135147879268568971e-01 6.516507912622175880e-01 -2.681547843409459730e-02 -2.012968504665946234e-01 -4.830971673018156221e-01 -9.846804376722979590e-01 2.865330826303613687e-01 5.493187971626571908e-01 7.219158885033072348e-01 -3.437378821253908034e-01 -7.085464757405169900e-01 -7.354998127635176131e-01 -4.396951693317077137e-01 2.499785401285579134e-01 -9.409164051477464374e-01 5.064412647236928855e-01
