2.656582295894622803e+02 7.594311237335205078e+01 1.792032718658447266e+02 7.594311237335205078e+01 1.090723872184753418e+02 1.460739672183990479e+02 1.090723872184753418e+02 2.325289845466613770e+02
1.090723872184753418e+02 2.325289845466613770e+02 1.090723872184753418e+02 3.189840316772460938e+02 1.792032718658447266e+02 3.891148865222930908e+02 2.656582295894622803e+02 3.891148865222930908e+02
2.656582295894622803e+02 3.891148865222930908e+02 3.521132469177246094e+02 3.891148865222930908e+02 3.597813844680786133e+02 3.849681913852691650e+02 3.917300999164581299e+02 3.558495044708251953e+02
3.917300999164581299e+02 3.558495044708251953e+02 4.236788153648376465e+02 3.267307877540588379e+02 6.525298953056335449e+02 1.640702933073043823e+02 6.574390530586242676e+02 1.684023141860961914e+02
6.574390530586242676e+02 1.684023141860961914e+02 6.621450781822204590e+02 1.724353730678558350e+02 6.611737012863159180e+02 2.773692011833190918e+02 6.579152345657348633e+02 3.168649673461914062e+02
6.579152345657348633e+02 3.168649673461914062e+02 6.546567678451538086e+02 3.563607335090637207e+02 6.921883821487426758e+02 3.891148865222930908e+02 7.354159355163574219e+02 3.891148865222930908e+02
7.354159355163574219e+02 3.891148865222930908e+02 8.218709230422973633e+02 3.891148865222930908e+02 8.920018076896667480e+02 3.189840316772460938e+02 8.920018076896667480e+02 2.325289845466613770e+02
8.920018076896667480e+02 2.325289845466613770e+02 8.920018076896667480e+02 1.460739672183990479e+02 8.218709230422973633e+02 7.594311237335205078e+01 7.354159355163574219e+02 7.594311237335205078e+01
7.354159355163574219e+02 7.594311237335205078e+01 6.489608883857727051e+02 7.594311237335205078e+01 3.521132469177246094e+02 7.594311237335205078e+01 2.656582295894622803e+02 7.594311237335205078e+01
